PSH Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,Label_numeric
0,0,340,0,0
1,0,29200,170,0
1,0,29200,170,0
1,0,29200,170,0
1,0,29200,179,0
0,0,175,0,0
0,0,175,0,0
0,0,175,0,0
0,0,179,-1,0
1,1,29200,31,0
1,1,29200,31,0
0,0,242,-1,0
1,0,29200,340,0
1,0,29200,340,0
1,0,29200,340,0
1,0,29200,340,0
1,0,29200,340,0
1,1,29200,31,0
1,0,29200,118,0
1,0,29200,237,0
1,0,29200,543,0
1,0,29200,61,0
1,0,29200,18,0
1,1,29200,165,0
1,0,29200,126,0
1,1,29200,122,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,2,175,0,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,2,175,0,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,242,31,0
0,0,349,0,0
0,0,349,0,0
0,0,349,0,0
0,1,349,0,0
0,0,349,0,0
0,1,349,0,0
0,0,349,0,0
1,0,29200,27960,0
1,0,29200,114,0
0,0,118,0,0
0,1,229,332,0
1,0,29200,349,0
1,1,29200,118,0
1,0,29200,340,0
1,0,29200,235,0
1,0,29200,235,0
1,0,29200,543,0
1,1,29200,30,0
1,1,29200,63,0
1,0,29200,61,0
1,1,29200,61,0
1,1,29200,248,0
1,0,29200,287,0
1,1,29200,466,0
1,1,29200,444,0
1,1,29200,357,0
1,1,29200,122,0
1,0,29200,357,0
1,0,29200,357,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,332,229,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,0,0,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,332,229,0
0,1,-1,-1,0
0,1,-1,-1,0
1,0,29200,349,0
0,1,-1,-1,0
0,0,306,-1,0
0,0,349,0,0
0,0,256,-1,0
1,0,29200,349,0
1,0,29200,349,0
1,0,29200,349,0
1,0,29200,340,0
0,0,349,0,0
1,0,29200,349,0
1,0,29200,340,0
1,0,29200,62,0
1,1,29200,64,0
0,1,-1,-1,0
1,0,29200,349,0
1,0,29200,31,0
1,0,29200,357,0
1,1,29200,357,0
1,1,29200,428,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,349,316,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,31,-1,0
0,0,256,-1,0
1,0,29200,340,0
0,2,0,349,0
0,0,349,0,0
1,0,29200,340,0
0,0,242,-1,0
0,0,349,0,0
1,1,29200,31,0
0,0,254,-1,0
0,0,242,-1,0
1,0,29200,16384,0
0,0,255,-1,0
1,1,29200,29,0
1,0,29200,235,0
1,0,29200,59,0
1,1,29200,939,0
1,1,29200,939,0
1,0,29200,114,0
1,0,29200,61,0
1,0,29200,16384,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,349,310,0
0,1,-1,-1,0
1,1,29200,235,0
0,0,274,-1,0
0,0,253,-1,0
0,0,253,-1,0
1,0,29200,340,0
0,0,349,0,0
1,0,29200,340,0
1,1,8192,5113,0
1,0,29200,349,0
1,0,29200,357,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,124,252,0
0,1,62,351,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,418,-1,0
0,0,340,0,0
0,0,253,-1,0
0,0,297,-1,0
0,0,0,297,0
0,1,118,328,0
0,1,59,342,0
0,0,5166,-1,0
0,1,59,342,0
0,1,905,229,0
0,1,59,342,0
0,1,61,296,0
0,0,61,296,0
0,1,296,61,0
0,2,296,539,0
0,0,338,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,229,29,0
0,0,539,-1,0
0,0,338,-1,0
1,1,29200,175,0
0,0,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,322,273,0
0,1,283,229,0
0,1,283,229,0
0,1,235,304,0
0,1,29,229,0
0,0,62,311,0
0,1,-1,-1,0
0,0,79,-1,0
0,0,307,-1,0
0,1,905,229,0
0,1,905,229,0
0,1,59,343,0
0,0,235,325,0
0,0,319,-1,0
0,1,227,229,0
0,0,342,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,0,-1,-1,0
0,0,-1,-1,0
0,0,-1,-1,0
1,1,29200,252,0
1,1,29200,247,0
1,0,29200,237,0
0,0,-1,-1,0
0,1,256,939,0
0,1,-1,-1,0
0,1,-1,-1,0
1,1,29200,252,0
0,1,256,939,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,543,319,0
0,1,273,939,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,395,1039,0
1,0,29200,2075,0
1,0,29200,2075,0
1,0,29200,260,0
0,0,245,-1,0
0,0,237,-1,0
0,0,-1,-1,0
0,1,304,252,0
0,1,237,237,0
0,1,304,252,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,3,-1,-1,0
1,0,65535,362,0
0,0,65535,-1,0
0,0,65535,-1,0
1,0,65535,227,0
0,0,227,-1,0
0,0,65535,-1,0
1,0,65535,349,0
1,0,65535,349,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
1,0,65535,351,0
1,0,65535,351,0
1,0,65535,349,0
1,0,65535,349,0
1,0,65535,349,0
1,0,65535,349,0
1,0,65535,358,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
1,0,65535,61,0
0,0,61,-1,0
0,1,61,0,0
1,0,65535,61,0
0,0,61,-1,0
1,0,65535,57,0
1,0,65535,61,0
1,0,65535,61,0
1,0,65535,62,0
1,0,65535,62,0
1,1,29200,237,0
1,1,29200,247,0
1,0,65535,65,0
1,0,65535,175,0
1,0,65535,61,0
1,0,65535,122,0
1,0,65535,61,0
1,0,65535,61,0
1,0,65535,61,0
1,0,65535,118,0
1,0,65535,362,0
1,0,65535,349,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,179,333,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,982,0,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,413,384,0
0,1,-1,-1,0
0,1,362,245,0
0,1,-1,-1,0
0,1,362,245,0
0,1,-1,-1,0
0,1,175,245,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,61,-1,0
0,0,119,-1,0
0,0,0,61,0
0,1,0,61,0
1,0,65535,58,0
1,0,65535,118,0
0,0,118,-1,0
0,0,33304,-1,0
0,0,434,-1,0
1,0,65535,62,0
1,0,65535,362,0
1,0,65535,349,0
1,0,65535,57,0
1,0,65535,114,0
0,2,0,972,0
1,0,65535,383,0
1,0,65535,383,0
1,0,65535,61,0
1,0,65535,349,0
0,0,61,-1,0
0,0,383,-1,0
0,0,114,-1,0
0,0,0,61,0
1,0,65535,404,0
1,0,65535,65,0
1,0,65535,362,0
1,0,65535,349,0
1,0,65535,349,0
1,0,65535,140,0
1,0,65535,383,0
1,0,65535,383,0
1,0,65535,349,0
1,0,65535,349,0
1,0,65535,105,0
1,0,65535,383,0
1,0,65535,383,0
1,0,65535,383,0
0,0,306,118,0
1,0,65535,118,0
1,0,65535,118,0
1,0,65535,362,0
1,0,65535,362,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,0,974,0
0,1,284,972,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,0,1029,0
0,1,-1,-1,0
0,0,32832,383,0
0,1,-1,-1,0
0,0,33123,-1,0
0,0,33085,-1,0
0,0,256,-1,0
0,0,383,-1,0
0,0,383,-1,0
0,1,32832,349,0
1,0,65535,349,0
1,0,65535,349,0
1,0,65535,362,0
1,0,65535,61,0
0,0,33141,-1,0
1,0,65535,383,0
0,0,383,-1,0
1,0,65535,362,0
1,0,65535,349,0
1,0,65535,362,0
1,0,65535,349,0
1,0,65535,362,0
1,0,65535,362,0
1,0,65535,362,0
1,0,65535,362,0
1,0,65535,362,0
1,0,65535,357,0
0,1,32832,357,0
0,0,1016,-1,0
1,0,65535,362,0
1,0,65535,362,0
1,0,65535,362,0
1,0,65535,349,0
1,0,65535,349,0
1,0,65535,362,0
1,0,65535,349,0
0,0,1120,0,0
0,0,1120,0,0
0,0,1120,0,0
0,0,33141,-1,0
1,0,65535,349,0
1,0,65535,362,0
1,0,65535,362,0
0,0,984,-1,0
0,0,982,-1,0
1,0,65535,32,0
1,0,65535,79,0
1,0,65535,79,0
1,0,65535,362,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,365,534,0
0,1,-1,-1,0
0,1,32832,383,0
0,0,32832,383,0
0,1,252,414,0
0,0,32832,383,0
0,1,-1,-1,0
0,0,32832,383,0
0,1,-1,-1,0
0,1,357,355,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,972,-1,0
0,0,79,-1,0
0,0,79,-1,0
0,0,290,-1,0
1,0,65535,79,0
0,0,477,-1,0
0,0,79,-1,0
0,1,79,0,0
0,1,79,0,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,349,799,0
0,1,-1,-1,0
0,1,382,1286,0
0,1,349,252,0
0,1,61,752,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,33005,-1,0
1,1,29200,972,0
1,0,29200,1006,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,237,237,0
1,1,29200,1454,0
0,1,285,241,0
0,1,285,241,0
0,0,118,0,0
0,0,160,-1,0
1,0,29200,340,0
1,0,29200,349,0
1,0,29200,349,0
1,0,29200,383,0
0,1,3875,571,0
0,0,900,699,0
0,0,252,374,0
0,1,-1,-1,0
0,0,0,0,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,0,0,0
0,1,-1,-1,0
0,0,348,-1,0
1,1,8192,5113,0
0,0,822,495,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,245,-1,0
0,0,188,-1,0
1,1,29200,1241,0
1,0,29200,237,0
1,1,29200,1307,0
1,1,29200,340,0
1,1,29200,972,0
1,1,29200,1290,0
1,1,29200,1254,0
1,1,29200,1222,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,256,939,0
0,1,-1,-1,0
0,0,5166,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,3,0,0,0
0,0,32016,-1,0
1,1,29200,32,0
1,1,29200,32,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,284,972,0
0,1,3074,1241,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,340,-1,0
1,1,29200,5100,0
0,0,29835,-1,0
1,1,29200,5100,0
0,0,30368,-1,0
1,0,29200,170,0
0,0,175,0,0
1,0,29200,23643,0
1,0,29200,8190,0
1,0,29200,4380,0
1,0,29200,14480,0
1,0,29200,4656,0
1,0,29200,14480,0
1,0,29200,14480,0
1,0,29200,340,0
1,0,29200,349,0
1,0,29200,349,0
1,0,29200,69,0
1,1,29200,939,0
1,1,29200,130,0
1,1,29200,75,0
1,1,29200,93,0
1,0,29200,35,0
1,1,29200,31,0
1,1,29200,31,0
1,0,29200,35,0
1,1,29200,1153,0
1,0,29200,370,0
1,0,29200,1006,0
1,0,29200,939,0
1,0,29200,351,0
1,0,29200,351,0
1,0,29200,185,0
1,0,29200,370,0
1,0,29200,362,0
1,0,29200,351,0
1,0,29200,6062,0
1,0,29200,118,0
1,0,29200,370,0
1,0,29200,1024,0
1,0,29200,340,0
1,0,29200,358,0
1,0,29200,370,0
1,0,29200,358,0
1,0,29200,340,0
1,0,29200,370,0
1,1,29200,378,0
1,0,29200,362,0
1,1,29200,1006,0
0,1,-1,-1,0
1,0,29200,118,0
0,1,-1,-1,0
1,0,29200,151,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,349,307,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,5131,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,5131,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,288,253,0
0,1,292,253,0
0,1,349,307,0
0,1,288,253,0
0,1,288,253,0
1,0,29200,127,0
1,0,29200,287,0
1,0,29200,512,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,274,939,0
0,1,-1,-1,0
1,1,29200,235,0
0,0,264,-1,0
0,0,237,-1,0
1,0,29200,126,0
1,0,29200,512,0
1,0,29200,510,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,905,229,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
1,0,29200,509,0
1,0,8192,165,0
1,0,29200,510,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,0,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,0,-1,-1,0
1,0,65535,269,0
0,0,4380,-1,0
0,0,4687,-1,0
0,0,340,-1,0
1,0,8192,288,0
1,0,8192,288,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,332,229,0
0,1,332,229,0
0,1,-1,-1,0
0,1,29,229,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,29,229,0
0,1,-1,-1,0
0,1,114,229,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,294,-1,0
0,0,278,468,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,357,518,0
0,0,245,247,0
0,1,905,229,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,349,318,0
0,1,349,316,0
0,0,357,-1,0
0,0,510,-1,0
0,0,270,159,0
1,0,29200,237,0
1,1,29200,247,0
0,0,290,-1,0
0,0,319,-1,0
0,1,-1,-1,0
0,0,0,-1,0
0,0,401,-1,0
0,0,93,-1,0
0,0,99,-1,0
0,0,30016,-1,0
0,0,1006,0,0
0,2,243,69,0
0,1,349,650,0
0,1,349,652,0
0,1,357,746,0
0,1,939,241,0
0,0,1006,0,0
0,0,1006,0,0
0,1,256,939,0
0,1,370,375,0
0,1,349,252,0
0,1,340,240,0
0,1,370,805,0
0,1,274,30,0
0,1,286,256,0
0,1,291,294,0
0,0,2557,-1,0
0,0,5114,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,1680,270,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,1324,279,0
0,0,237,-1,0
0,0,245,-1,0
1,0,8192,123,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,320,66,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,284,972,0
0,0,-1,-1,0
0,1,-1,-1,0
0,0,1111,-1,0
0,1,279,285,0
0,1,-1,-1,0
0,1,-1,-1,0
1,0,29200,237,0
1,1,29200,247,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,270,269,0
0,1,946,255,0
0,1,343,258,0
0,1,946,255,0
1,1,8192,249,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,343,258,0
0,1,344,256,0
0,1,344,256,0
0,1,344,256,0
0,1,344,255,0
0,0,1016,-1,0
1,1,8192,4814,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,343,255,0
0,1,344,256,0
0,1,344,255,0
0,1,344,256,0
0,1,344,256,0
0,1,60,256,0
0,1,255,953,0
0,0,40921,-1,0
1,1,8192,208,0
1,1,8192,216,0
1,1,8192,191,0
1,1,8192,208,0
1,1,8192,233,0
0,1,992,254,0
0,1,344,256,0
0,1,344,255,0
0,1,253,1031,0
0,0,237,-1,0
1,1,8192,157,0
1,1,8192,199,0
1,0,8192,360,0
1,1,8192,360,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,1189,251,0
0,1,1095,255,0
0,1,-1,-1,0
0,1,1187,254,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,1066,251,0
0,0,1038,0,0
0,1,1187,254,0
0,1,0,1129,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,1120,256,0
0,1,-1,-1,0
0,0,66,-1,0
0,1,251,1460,0
0,0,319,-1,0
1,1,8192,148,0
1,0,8192,131,0
1,0,8192,980,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,1095,254,0
0,0,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,253,1013,0
0,1,251,1047,0
0,1,256,1108,0
0,1,256,1089,0
0,1,253,1013,0
0,1,253,1013,0
0,1,253,89,0
1,1,8192,180,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,726,-1,0
0,1,-1,-1,0
0,1,946,256,0
0,1,253,1013,0
0,1,253,1013,0
0,0,245,-1,0
0,2,253,1013,0
0,0,365,-1,0
1,1,8192,5113,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,256,-1,0
1,1,29200,247,0
1,1,29200,237,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,114,319,0
0,0,5166,-1,0
0,1,366,61,0
0,1,60,255,0
0,1,64,254,0
0,1,61,254,0
0,0,435,-1,0
0,0,131,-1,0
0,0,254,-1,0
0,0,252,-1,0
0,0,256,-1,0
0,0,256,-1,0
0,0,697,-1,0
0,0,256,-1,0
0,0,256,-1,0
0,1,-1,-1,0
0,1,257,706,0
0,1,61,251,0
0,1,64,256,0
0,1,64,256,0
0,1,913,256,0
0,0,256,-1,0
1,0,8192,26883,0
1,0,8192,946,0
1,0,8192,980,0
1,0,8192,1047,0
1,0,8192,1082,0
1,0,8192,1083,0
1,0,8192,1248,0
1,0,8192,1165,0
1,0,8192,1164,0
1,0,8192,1047,0
1,0,8192,1013,0
1,0,8192,980,0
0,0,257,207,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,0,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,0,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
0,1,-1,-1,0
